comparison,gene,axis_membership,n_pos,n_neg,median_dep_pos,median_dep_neg,delta,mw_auc,p,FDR_within_comparison
RTR_high_removal_high_vs_other_no_Bone_SoftTissue,TK1,nucleotide_antifolate,80,361,0.0871830311576564,0.0809667671142396,0.0062162640434168,0.5450831024930748,0.2069846402680395,0.6476616163225754
RTR_high_removal_high_vs_other_no_Bone_SoftTissue,TP53,prior_p53_decision,80,361,-0.1799790809677653,-0.2230954268678837,0.0431163459001184,0.5587257617728532,0.1001942853930933,0.5716968048900032
RTR_high_removal_high_vs_other_no_Bone_SoftTissue,TTK,microtubule_spindle;mitotic_kinase_PLK_AUR,80,361,0.8028778852734098,0.7962076584328287,0.006670226840581,0.5030817174515235,0.9316196146552452,0.9941979910917492
RTR_high_removal_high_vs_other_no_Bone_SoftTissue,TUBA1A,microtubule_spindle,80,359,0.1312246340825532,0.1494301559998384,-0.0182055219172851,0.4732242339832869,0.4539256831666086,0.9000066587468719
RTR_high_removal_high_vs_other_no_Bone_SoftTissue,TUBB,microtubule_spindle,80,361,2.057877709469479,1.896943398547076,0.160934310922403,0.5266274238227147,0.4562006883449239,0.9000066587468719
RTR_high_removal_high_vs_other_no_Bone_SoftTissue,TUBB3,microtubule_spindle,80,361,0.0146682802334275,0.0263660751610435,-0.0116977949276159,0.4771468144044321,0.522540666268035,0.9000066587468719
RTR_high_removal_high_vs_other_no_Bone_SoftTissue,TUBB4B,microtubule_spindle,80,361,0.3431586272068311,0.3727008918670826,-0.0295422646602514,0.4832063711911357,0.6385275454361433,0.9677683110516548
RTR_high_removal_high_vs_other_no_Bone_SoftTissue,TXNRD1,oxidative_stress_NRF2,80,361,0.4295178752509432,0.49893712260825,-0.0694192473573068,0.491308864265928,0.8080997155337081,0.9941979910917492
RTR_high_removal_high_vs_other_no_Bone_SoftTissue,TYMS,nucleotide_antifolate,80,361,0.5951965747601113,0.4743769548496381,0.1208196199104732,0.5237534626038781,0.506278939696701,0.9000066587468719
RTR_high_removal_high_vs_other_no_Bone_SoftTissue,WEE1,mitotic_kinase_PLK_AUR;DDR_CHK_ATR;prior_cell_cycle_checkpoint,80,361,2.651792484022067,2.653710272768226,-0.0019177887461592,0.4984418282548477,0.9655851217564224,0.9941979910917492
RTR_top20_vs_bottom20_no_Bone_SoftTissue,KIF11,KIF11_control;microtubule_spindle,79,90,2.831737357933024,2.918479055595232,-0.0867416976622079,0.4648382559774965,0.431783333159381,0.7098810731603383
RTR_top20_vs_bottom20_no_Bone_SoftTissue,ATM,DDR_CHK_ATR;prior_DDR_checkpoint,79,90,0.0414117644970513,-0.0054684102462095,0.0468801747432608,0.5540084388185653,0.2269084017855972,0.5720148594974517
RTR_top20_vs_bottom20_no_Bone_SoftTissue,XIAP,apoptosis_MCL1_BCL,79,90,0.0500384535127991,-0.0123150535533613,0.0623535070661604,0.6594936708860759,0.0003549176690114,0.0172135069470546
RTR_top20_vs_bottom20_no_Bone_SoftTissue,MCL1,apoptosis_MCL1_BCL;prior_apoptosis_core,79,90,0.6700344813390762,0.4506273269460241,0.219407154393052,0.6078762306610408,0.0157288719799841,0.1773680879611688
RTR_top20_vs_bottom20_no_Bone_SoftTissue,TUBA1B,microtubule_spindle,79,90,1.065995413890699,0.889748113451234,0.1762473004394651,0.6075949367088609,0.0160030938990206,0.1773680879611688
RTR_top20_vs_bottom20_no_Bone_SoftTissue,AKT1,AKT_PI3K_survival,79,90,0.0530122360058218,0.029070523660354,0.0239417123454677,0.5270042194092828,0.5462473955014842,0.7792058435829995
RTR_top20_vs_bottom20_no_Bone_SoftTissue,AKT2,AKT_PI3K_survival,79,90,0.0636076221681536,0.055527020386652,0.0080806017815016,0.5172995780590717,0.6995097373906415,0.8481555565861528
RTR_top20_vs_bottom20_no_Bone_SoftTissue,AKT3,AKT_PI3K_survival,79,90,-0.0828251865006424,-0.1019883977030043,0.0191632112023619,0.5551336146272856,0.2173638877788157,0.5720148594974517
