lineage_aggregate,n_in_top100,top100_size,n_in_background,background_total,fraction_top100,fraction_background,fisher_one_sided_p,fisher_two_sided_p,odds_ratio,overlap_with_default_top100,note
Bone+Soft Tissue (aggregate),12,100,20,480,0.12,0.041667,1.055e-04,1.055e-04,6.3409,69,Dual-evaluable-only Top100 = 100 highest combined-RTR cell lines among the 480 cell lines evaluable in both PRISM Secondary and Primary; background = 480 dual-evaluable cell lines. Fisher exact (one-sided over-representation and two-sided) and hypergeometric agree to displayed precision. Used to test whether the Bone+Soft Tissue lineage signal persists after restricting the Top100 definition to dual-evaluable cell lines.
