comparison,gene,axis_membership,n_pos,n_neg,median_dep_pos,median_dep_neg,delta,mw_auc,p,FDR_within_comparison
RTR_high_removal_high_vs_other_all,BUB1B,microtubule_spindle,93,376,1.2436458593737127,1.2249363987484112,0.018709460625301544,0.5015442690459849,0.9635372943340275,0.9850408725331034
RTR_high_removal_high_vs_other_all,CAD,nucleotide_antifolate,93,376,0.3211461925208575,0.34292275360998803,-0.02177656108913051,0.5051189659116908,0.8787719089427376,0.967318698717219
RTR_high_removal_high_vs_other_all,CASP3,apoptosis_MCL1_BCL;prior_apoptosis_core,93,376,-0.0747819099398286,-0.06816542546820835,-0.006616484471620249,0.48195493022191715,0.5900558539374028,0.9122598032215383
RTR_high_removal_high_vs_other_all,CASP8,apoptosis_MCL1_BCL;prior_apoptosis_core,93,376,-0.052314946981643,-0.06882586970558766,0.01651092272394466,0.5139556165637155,0.6769979195983007,0.930666248064727
RTR_high_removal_high_vs_other_all,CCNB1,microtubule_spindle,93,376,0.7115013389645557,0.7191628846511936,-0.007661545686637905,0.48967627545184167,0.7580494930149302,0.956322159282543
RTR_high_removal_high_vs_other_all,CCNB2,microtubule_spindle,93,376,0.0249271721967601,0.004333599531446949,0.02059357266531315,0.550045756119881,0.13493326275872286,0.5924476426894522
RTR_high_removal_high_vs_other_all,CCND1,prior_cell_cycle_checkpoint,93,376,1.2589613743660075,1.3692155368102195,-0.11025416244421193,0.4548158316174788,0.17712352204117643,0.5924476426894522
RTR_high_removal_high_vs_other_all,CDC20,microtubule_spindle,93,376,2.0850933161683374,2.120226103043004,-0.0351327868746667,0.48644474948524363,0.6857712830633319,0.930666248064727
RTR_high_removal_high_vs_other_all,CDK1,microtubule_spindle;mitotic_kinase_PLK_AUR,93,376,2.6487574497462805,2.6713045728357594,-0.022547123089478927,0.505576527110501,0.868001100284268,0.967318698717219
RTR_high_removal_high_vs_other_all,CDK4,prior_cell_cycle_checkpoint,93,376,0.6379788294898727,0.5920350064018958,0.045943823087976954,0.4909059711736445,0.7861601944416798,0.956322159282543
RTR_high_removal_high_vs_other_all,CDK6,prior_cell_cycle_checkpoint,93,376,0.5656065174620951,0.5071586830692454,0.05844783439284973,0.48307023564401735,0.6132568276790262,0.9151678813056239
RTR_high_removal_high_vs_other_all,CDKN1A,prior_p53_decision,93,376,-0.1985016818233732,-0.2073730693857621,0.008871387562388922,0.5397506291466483,0.23510458592423933,0.6362038591956571
RTR_high_removal_high_vs_other_all,CDKN2A,prior_cell_cycle_checkpoint,93,376,-0.1459639473750101,-0.14755827192357865,0.0015943245485685598,0.5193033630748114,0.5643768809049639,0.9122598032215383
RTR_high_removal_high_vs_other_all,CENPE,microtubule_spindle,93,376,0.6873272097898664,0.6608890832889821,0.026438126500884285,0.5265099519560741,0.4285451101697205,0.812477930741199
RTR_high_removal_high_vs_other_all,CHEK1,DDR_CHK_ATR;prior_DDR_checkpoint,93,376,1.6602892807258238,1.7432307268700808,-0.08294144614425702,0.4642530313429421,0.2856632742713171,0.6974192115042702
RTR_high_removal_high_vs_other_all,CHEK2,DDR_CHK_ATR;prior_DDR_checkpoint,93,376,-0.1983351884274724,-0.2154857676683446,0.01715057924087221,0.5356039807824295,0.2875955511357815,0.6974192115042702
RTR_high_removal_high_vs_other_all,DCK,nucleotide_antifolate,93,376,-0.0041863794468402,0.00330689674592965,-0.00749327619276985,0.5133264699153511,0.6908038129964984,0.930666248064727
RTR_high_removal_high_vs_other_all,DHFR,nucleotide_antifolate,88,349,0.6573981378692335,0.7179551646470186,-0.06055702677778507,0.4663974993487887,0.32993427698249367,0.7273551106204974
RTR_high_removal_high_vs_other_all,GART,nucleotide_antifolate,93,376,0.2618854470048552,0.2646895036023724,-0.0028040565975172016,0.5001143902997026,0.9976137620091987,0.9976137620091987
RTR_high_removal_high_vs_other_all,GCLC,oxidative_stress_NRF2;prior_oxidative_stress,93,376,0.0149975431755897,0.0110583881487421,0.0039391550268475985,0.5104667124227865,0.7548006849266029,0.956322159282543
