drug_key,name,moa,eqcl_group,median_auc,frac_auc_gt1,frac_auc_lt05,secondary_survival_preservation_score,median_logfc,frac_logfc_ge0,frac_logfc_lt_minus1,primary_survival_preservation_score,secondary_survival_preservation_score_rankpct,primary_survival_preservation_score_rankpct,combined_measurable_survival_score
BRD-K26024145-001-01-9,desoxycorticosterone-pivalate,corticosteroid agonist,broad repair/protective,,,,,0.0390677732068499,0.5565693430656934,0.0,0.3173524447396967,,0.5884353741496599,0.5884353741496599
BRD-A23418262-001-01-5,floctafenine,cyclooxygenase inhibitor,broad repair/protective,,,,,0.03929913048415,0.5638686131386861,0.0072992700729927,0.3157589844987485,,0.5850340136054422,0.5850340136054422
BRD-A88138582-001-04-8,halcinonide,glucocorticoid receptor agonist,broad repair/protective,1.38450512112234,0.8934624697336562,0.0,1.831236355989168,-0.183792851423,0.3447037701974865,0.0610412926391382,-0.0572219358036104,0.95,0.2142857142857142,0.5821428571428571
BRD-A73385064-001-01-5,beclomethasone,glucocorticoid receptor agonist,broad repair/protective,,,,,0.0435931961414,0.5474452554744526,0.0054744525547445,0.3132099844625678,,0.5816326530612245,0.5816326530612245
BRD-K24452555-001-01-7,methylprednisolone-aceponate,"anti-inflammatory agent, glucocorticoid receptor agonist",broad repair/protective,,,,,0.0367819514328,0.5492700729927007,0.0072992700729927,0.3059425353744058,,0.5782312925170068,0.5782312925170068
BRD-K76812510-236-14-8,metamizole,"cyclooxygenase inhibitor, opioid receptor agonist",broad repair/protective,,,,,0.0308733799309,0.5595026642984015,0.0088809946714031,0.3039639660765483,,0.5748299319727891,0.5748299319727891
BRD-K30990140-003-02-4,FR-122047,cyclooxygenase inhibitor,broad repair/protective,1.21924124472568,0.9106699751861044,0.0,1.674576232318732,-0.1329947612895,0.3513986013986014,0.0332167832167832,0.0177919519972132,0.8625,0.282312925170068,0.572406462585034
BRD-K33141550-003-05-7,L-NAME,nitric oxide synthase inhibitor,broad repair/protective,,,,,0.03539551284555,0.5367132867132867,0.0087412587412587,0.2971962121462492,,0.5714285714285714,0.5714285714285714
BRD-K04923131-001-15-4,GSK-3-inhibitor-IX,"glycogen synthase kinase inhibitor, lipoxygenase inhibitor",broad repair/protective,0.95579775178163,0.3875278396436525,0.0,1.1495616716034562,0.186147969819,0.5861456483126111,0.1190053285968028,0.3899667975277034,0.4375,0.7040816326530612,0.5707908163265306
BRD-A12994259-001-02-1,pomalidomide,"angiogenesis inhibitor, tumor necrosis factor production inhibitor",broad repair/protective,1.41026523359895,0.9879227053140096,0.0,1.9042265862559549,-0.280189068896,0.2381818181818182,0.0618181818181818,-0.2074617961687273,1.0,0.1394557823129251,0.5697278911564626
BRD-K99199077-001-16-1,hydrocortisone-butyrate,glucocorticoid receptor agonist,broad repair/protective,,,,,0.034294722415,0.541970802919708,0.0145985401459854,0.294331218765365,,0.5680272108843537,0.5680272108843537
BRD-A93255169-001-28-3,thalidomide,tumor necrosis factor production inhibitor,broad repair/protective,,,,,0.0361685758663,0.5400696864111498,0.0174216027874564,0.2931372169812826,,0.564625850340136,0.564625850340136
BRD-K44471774-001-01-8,bay-w-9798,antioxidant,strict repair/protective,,,,,0.0294628629712,0.5474452554744526,0.0164233576642335,0.2908679724602511,,0.5578231292517006,0.5578231292517006
BRD-K59197931-001-04-5,naproxen,cyclooxygenase inhibitor,broad repair/protective,1.09812770208926,0.6883561643835616,0.0,1.4423057842810407,-0.03567403509595,0.4597902097902098,0.0017482517482517,0.192909880987966,0.6625,0.4523809523809524,0.5574404761904762
BRD-A10188456-001-04-9,dexamethasone,glucocorticoid receptor agonist,broad repair/protective,,,,,0.0240134854533,0.5364963503649635,0.0072992700729927,0.2867872080810372,,0.5544217687074829,0.5544217687074829
BRD-K35245662-001-01-2,ciclesonide,glucocorticoid receptor agonist,broad repair/protective,0.984952087835752,0.4742014742014742,0.0,1.222052824936489,0.0579828716555,0.5541958041958042,0.0192307692307692,0.3206576968303251,0.5125,0.5952380952380952,0.5538690476190475
BRD-K47635719-001-21-1,dexamethasone-acetate,glucocorticoid receptor agonist,broad repair/protective,1.311458709179935,0.882183908045977,0.0,1.7525506632029235,-0.215062938344,0.3129370629370629,0.0611888111888111,-0.1044860152670769,0.925,0.1802721088435374,0.5526360544217688
BRD-A78877355-001-03-0,nefopam,cyclooxygenase inhibitor,broad repair/protective,,,,,0.01800428693215,0.519163763066202,0.0121951219512195,0.2684398270018364,,0.5476190476190477,0.5476190476190477
BRD-K07359318-001-03-9,benfotiamine,antioxidant,strict repair/protective,1.36520543317908,0.9646464646464646,0.0,1.847528665502312,-0.3525553349715,0.2174721189591078,0.0910780669144981,-0.3121278256778197,0.975,0.119047619047619,0.5470238095238095
BRD-K16077845-001-06-1,fentiazac,cyclooxygenase inhibitor,broad repair/protective,,,,,0.01225796900895,0.5174825174825175,0.0069930069930069,0.2657544725054535,,0.54421768707483,0.54421768707483
BRD-K47492008-001-02-7,alclofenac,cyclooxygenase inhibitor,broad repair/protective,,,,,0.007705851824675,0.5145985401459854,0.0,0.2650051218976677,,0.5408163265306123,0.5408163265306123
BRD-K93568044-001-32-0,hydrocortisone,glucocorticoid receptor agonist,broad repair/protective,,,,,0.0338447727835,0.5186500888099467,0.039076376554174,0.2638625347728427,,0.5374149659863946,0.5374149659863946
BRD-A49358627-001-14-6,ciprofibrate,PPAR receptor agonist,broad repair/protective,0.899310576816677,0.1048780487804878,0.0,0.951749601206921,0.187817761817,0.6942003514938488,0.0175746924428822,0.5217369182317627,0.2375,0.8367346938775511,0.5371173469387756
BRD-K49372556-001-04-1,mofezolac,cyclooxygenase inhibitor,broad repair/protective,,,,,0.007988309460425,0.5091240875912408,0.0,0.2625503532560454,,0.5340136054421769,0.5340136054421769
BRD-K15426076-001-01-2,iguratimod,"cyclooxygenase inhibitor, NFkB pathway inhibitor",broad repair/protective,,,,,0.00930417636541,0.5109090909090909,0.0072727272727272,0.25930417636541,,0.5306122448979592,0.5306122448979592
BRD-K46585355-001-14-3,acetylsalicylsalicylic-acid,cyclooxygenase inhibitor,broad repair/protective,1.10030528645771,0.673469387755102,0.0,1.4370399803352611,-0.0552094411086,0.4325744308231173,0.021015761821366,0.1453159529369341,0.65,0.4081632653061224,0.5290816326530612
BRD-K69346723-001-04-8,glutathione,antioxidant,strict repair/protective,,,,,0.0103656873182049,0.5092936802973977,0.0092936802973977,0.2580422672438555,,0.5272108843537415,0.5272108843537415
BRD-K31627533-001-09-5,rimexolone,glucocorticoid receptor agonist,broad repair/protective,1.174035626198805,0.6928571428571428,0.0,1.5204641976273765,-0.105936073715,0.3943661971830985,0.0440140845070422,0.0582364614962676,0.7375,0.3163265306122449,0.5269132653061225
BRD-K61496577-001-19-4,flumethasone,glucocorticoid receptor agonist,broad repair/protective,,,,,0.00457961584112,0.5045703839122486,0.0,0.2568648077972443,,0.5238095238095238,0.5238095238095238
BRD-K53097745-001-01-5,pterostilbene,"cyclooxygenase inhibitor, PPAR receptor agonist",broad repair/protective,0.937856575388353,0.2552631578947368,0.0,1.0654881543357213,0.1024160123425,0.6045296167247387,0.019163763066202,0.3903079984052177,0.3375,0.7074829931972789,0.5224914965986395
BRD-K15691453-236-01-6,GSK2190915,lipoxygenase inhibitor,broad repair/protective,,,,,0.00332819388374,0.506398537477148,0.0018281535648994,0.2551563474486394,,0.5204081632653061,0.5204081632653061
BRD-A61850409-001-10-7,alpha-tochopheryl-acetate,antioxidant,strict repair/protective,,,,,0.00405672963658,0.5070175438596491,0.0070175438596491,0.2523023436716677,,0.5170068027210885,0.5170068027210885
BRD-A01643550-001-04-9,prednisolone-acetate,glucocorticoid receptor agonist,broad repair/protective,1.35079543886561,0.8793969849246231,0.0,1.7904939313279216,-0.410122878893,0.289090909090909,0.2127272727272727,-0.425122878893,0.9375,0.0952380952380952,0.5163690476190477
BRD-K51575138-001-13-2,TPCA-1,IKK inhibitor,broad repair/protective,0.904546586173918,0.0734341252699784,0.0,0.9412636488089072,0.227620589115,0.6533101045296167,0.0540069686411149,0.5137704148989721,0.2,0.8299319727891157,0.5149659863945578
BRD-K21528677-001-03-6,desonide,glucocorticoid receptor agonist,broad repair/protective,,,,,0.019547481183,0.5186500888099467,0.0373001776198934,0.2508973923730532,,0.5102040816326531,0.5102040816326531
BRD-K43647122-001-01-3,nerbacadol,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.000728751840385,0.5,0.0018382352941176,0.2478925716890267,,0.5068027210884354,0.5068027210884354
BRD-K19515365-001-02-6,bendazac,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.00359771134856,0.4862888482632541,0.0,0.239546712783067,,0.5034013605442177,0.5034013605442177
BRD-K86161929-001-11-7,cortisone-acetate,glucocorticoid receptor agonist,broad repair/protective,,,,,0.002543820485795,0.5018587360594795,0.0185873605947955,0.2395326680694381,,0.5,0.5
BRD-K54708045-001-02-1,nTZDpa,PPAR receptor agonist,broad repair/protective,,,,,-0.00664550912815,0.4956063268892794,0.0087873462214411,0.2345671446504088,,0.4965986394557823,0.4965986394557823
BRD-K93035859-001-07-6,butylated-hydroxyanisole,antioxidant,strict repair/protective,,,,,-0.00541069798937,0.4903339191564148,0.0070298769771528,0.2344838538559727,,0.4931972789115646,0.4931972789115646
BRD-K14965640-001-12-4,ibuprofen-(s),cyclooxygenase inhibitor,broad repair/protective,,,,,-0.00591548096793,0.4938704028021016,0.0087565674255691,0.2344522948639439,,0.4897959183673469,0.4897959183673469
BRD-K35240538-001-26-2,methylprednisolone,glucocorticoid receptor agonist,broad repair/protective,1.278869222408325,0.8467336683417085,0.0,1.7022360565791792,-0.378622100444,0.2076502732240437,0.1311475409836065,-0.3731576195696831,0.875,0.0986394557823129,0.4868197278911564
BRD-U48018661-000-01-9,tyloxapol,NFkB pathway inhibitor,broad repair/protective,,,,,-0.002957197290665,0.4947368421052631,0.0245614035087719,0.2259901711303876,,0.4863945578231292,0.4863945578231292
BRD-K60640630-001-11-0,mometasone-furoate,glucocorticoid receptor agonist,broad repair/protective,,,,,-0.006506100564855,0.4894736842105263,0.0333333333333333,0.2132307415404081,,0.4795918367346938,0.4795918367346938
BRD-K15327298-001-05-5,fmoc-l-leucine,PPAR receptor agonist,broad repair/protective,,,,,-0.0196926895079,0.4577205882352941,0.0018382352941176,0.2077889281391588,,0.4761904761904761,0.4761904761904761
BRD-K10799896-001-26-2,clobetasol-propionate,glucocorticoid receptor agonist,broad repair/protective,1.074070975920065,0.6273584905660378,0.0094339622641509,1.3806747495049707,-0.0798875811195,0.425569176882662,0.0385288966725043,0.1040003348174527,0.5875,0.3639455782312925,0.4757227891156462
BRD-A15415227-003-02-9,GW-1929,PPAR receptor agonist,broad repair/protective,,,,,-0.01881904634655,0.4651567944250871,0.0104529616724738,0.2059196296116381,,0.4727891156462585,0.4727891156462585
BRD-K73529671-001-02-9,troxerutin,antioxidant,strict repair/protective,,,,,-0.02653160633005,0.4757462686567164,0.0130597014925373,0.2015467518789052,,0.4693877551020408,0.4693877551020408
BRD-A17846016-001-13-9,trolox,antioxidant,strict repair/protective,1.27022838749867,0.918158567774936,0.0,1.729307671386138,-1.238453949,0.0087873462214411,0.6942003514938488,-1.754710539509666,0.9,0.0204081632653061,0.4602040816326531
BRD-K87386013-001-01-7,diroximel-fumarate,anti-inflammatory agent,broad repair/protective,,,,,-0.0336454822420499,0.4708029197080292,0.0072992700729927,0.19628152505722,,0.4591836734693877,0.4591836734693877
BRD-K04430056-236-02-1,7-nitroindazole,nitric oxide synthase inhibitor,broad repair/protective,1.25058325960608,0.9225181598062954,0.0,1.7118423395092277,-1.09347556275,0.0710479573712255,0.5346358792184724,-1.4589284934782416,0.8875,0.0306122448979591,0.4590561224489796
BRD-K50388907-001-30-4,fenofibrate,PPAR receptor agonist,broad repair/protective,1.22722918420361,0.8539325842696629,0.0,1.6541954763384414,-0.369786136458,0.2236363636363636,0.1109090909090909,-0.3411497728216364,0.8125,0.1054421768707483,0.4589710884353741
BRD-K57886322-001-16-6,fluocinonide,glucocorticoid receptor agonist,broad repair/protective,,,,,-0.0293691078466,0.469835466179159,0.0127970749542961,0.1959508190272574,,0.4557823129251701,0.4557823129251701
BRD-K11631773-001-10-8,sesamin,NFkB pathway inhibitor,broad repair/protective,,,,,-0.0383311359941,0.4702602230483271,0.0148698884758364,0.1856465591731862,,0.4489795918367347,0.4489795918367347
BRD-K46937689-001-15-0,phenazone,cyclooxygenase inhibitor,broad repair/protective,1.06869769070439,0.6564885496183206,0.0,1.3969419655135502,-0.137947115988,0.3189189189189189,0.0216216216216216,0.0052961272552432,0.625,0.272108843537415,0.4485544217687075
BRD-K25114078-003-08-1,aminoguanidine,nitric oxide synthase inhibitor,broad repair/protective,,,,,-0.0407961884491,0.4640980735551663,0.0175131348511383,0.1781179971901294,,0.445578231292517,0.445578231292517
BRD-K14767410-001-02-3,SC-560,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.0473095261176,0.4378283712784588,0.0017513134851138,0.170291174407794,,0.4421768707482993,0.4421768707482993
BRD-K96206066-001-07-9,difenpiramide,"cyclooxygenase inhibitor, prostaglandin inhibitor",broad repair/protective,,,,,-0.0432021302735,0.4397810218978102,0.010948905109489,0.1684767018432883,,0.4387755102040816,0.4387755102040816
BRD-K66956375-001-11-3,oleoylethanolamide,"cannabinoid receptor agonist, glucose dependent insulinotropic receptor agonist, potassium channel blocker, PPAR receptor agonist",broad repair/protective,1.051295871341585,0.6225,0.0,1.362545871341585,-0.1105902462739999,0.3986013986013986,0.0489510489510489,0.0519971663134125,0.5625,0.3129251700680272,0.4377125850340136
BRD-K54907283-001-01-2,AKBA,lipoxygenase inhibitor,broad repair/protective,,,,,-0.0500042767071,0.4204753199268738,0.0036563071297989,0.1574911529089877,,0.4319727891156462,0.4319727891156462
BRD-K77554836-001-14-0,triamcinolone,glucocorticoid receptor agonist,broad repair/protective,,,,,-0.0467266988418,0.4524236983842011,0.0394973070017953,0.149862170098954,,0.4285714285714285,0.4285714285714285
BRD-K45252063-001-13-6,clofibrate,PPAR receptor agonist,broad repair/protective,1.21598948243868,0.8433048433048433,0.0,1.637641904091102,-0.53407372608,0.1367673179396092,0.1847246891651865,-0.6042335839840853,0.7875,0.0680272108843537,0.4277636054421768
BRD-K33720171-001-01-0,difluprednate,glucocorticoid receptor agonist,broad repair/protective,0.818125347811765,0.1339092872570194,0.0,0.8850799914402747,0.117468828179,0.5942549371633752,0.0215439856373429,0.3984383075326804,0.1375,0.7142857142857143,0.4258928571428572
BRD-K89714990-001-01-5,tepoxalin,"cyclooxygenase inhibitor, lipoxygenase inhibitor",broad repair/protective,0.974182351306895,0.3797327394209354,0.0,1.164048721017363,-0.0585391230098,0.4596491228070175,0.0561403508771929,0.129180175235814,0.4625,0.3877551020408163,0.4251275510204081
BRD-K61496577-001-20-2,flumethasone,glucocorticoid receptor agonist,broad repair/protective,0.920447545988185,0.397752808988764,0.0022471910112359,1.11763855722414,-0.0022713191362599,0.4982456140350877,0.0298245614035087,0.2244830668286522,0.3625,0.4829931972789115,0.4227465986394557
BRD-K59875992-001-01-8,FPL-62064,"cyclooxygenase inhibitor, lipoxygenase inhibitor",broad repair/protective,,,,,-0.0593290614011,0.4442508710801394,0.0174216027874564,0.1497301720483773,,0.4217687074829932,0.4217687074829932
BRD-A27887842-001-04-0,prednisolone,glucocorticoid receptor agonist,broad repair/protective,1.12795365814131,0.5805626598465473,0.0,1.4182349880645837,-0.1909878097215,0.32,0.0527272727272727,-0.0705332642669545,0.6375,0.2006802721088435,0.4190901360544217
BRD-A85242401-001-12-3,ascorbic-acid,antioxidant,strict repair/protective,,,,,-0.0573046808449,0.4192982456140351,0.0052631578947368,0.1483970735410649,,0.4183673469387755,0.4183673469387755
BRD-U25960968-000-01-9,tyloxapol,NFkB pathway inhibitor,broad repair/protective,1.11815334571006,0.6877076411960132,0.0,1.4620071663080667,-0.2485940574925,0.2735191637630662,0.0714285714285714,-0.1654059041823955,0.675,0.1598639455782313,0.4174319727891157
BRD-A57382968-001-29-0,piroxicam,cyclooxygenase inhibitor,broad repair/protective,1.20842283914704,0.8698795180722891,0.0,1.6433625981831843,-0.8219691345669999,0.0278745644599303,0.3310104529616725,-1.0562896920582892,0.8,0.0340136054421768,0.4170068027210885
BRD-K46018455-001-27-6,bezafibrate,PPAR receptor agonist,broad repair/protective,,,,,-0.0549362251963,0.4308797127468581,0.0161579892280071,0.1483851392561236,,0.4149659863945578,0.4149659863945578
BRD-K92758126-001-18-8,MD-920,NFkB pathway inhibitor,broad repair/protective,,,,,-0.0675456828118999,0.4423076923076923,0.0069930069930069,0.1483634080971909,,0.4115646258503401,0.4115646258503401
BRD-K09900591-001-26-7,caffeic-acid,"HIV integrase inhibitor, lipoxygenase inhibitor, nitric oxide production inhibitor, tumor necrosis factor production inhibitor",broad repair/protective,1.2207940242232,0.8198614318706697,0.0,1.630724740158535,-0.782975027331,0.0762081784386617,0.3382899628252788,-0.9985884102306284,0.775,0.0408163265306122,0.4079081632653061
BRD-K57853941-304-02-5,olsalazine,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.0597642541071,0.4477351916376306,0.0261324041811846,0.1445040385758268,,0.4047619047619047,0.4047619047619047
BRD-K98548675-001-05-9,parthenolide,NFkB pathway inhibitor,broad repair/protective,0.848127564903508,0.0252525252525252,0.0,0.8607538275297707,0.1253043551205,0.5818815331010453,0.0383275261324041,0.3874994770717195,0.1125,0.6938775510204082,0.4031887755102041
BRD-A87479750-001-02-7,tenidap,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.05864900664085,0.4228070175438596,0.0140350877192982,0.1422281863416061,,0.4013605442176871,0.4013605442176871
BRD-K77320845-001-01-2,secoisolariciresinol-diglucoside,antioxidant,strict repair/protective,,,,,-0.0643028187511,0.4233576642335766,0.0072992700729927,0.1419015608109438,,0.3979591836734694,0.3979591836734694
BRD-A17411484-001-11-9,carprofen,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.0664807092844,0.4248251748251748,0.0087412587412587,0.1393759340722433,,0.3945578231292517,0.3945578231292517
BRD-K50398167-236-22-7,meclofenamic-acid,"cyclooxygenase inhibitor, prostanoid receptor antagonist",broad repair/protective,,,,,-0.0630717476937,0.4156305506216696,0.0159857904085257,0.1327541848107405,,0.391156462585034,0.391156462585034
BRD-A84174393-236-07-1,meloxicam,cyclooxygenase inhibitor,broad repair/protective,1.192039382367845,0.5944700460829493,0.0,1.4892744054093197,-0.5630110353665001,0.12,0.1763636363636363,-0.6352837626392274,0.7125,0.064625850340136,0.388562925170068
BRD-K96263742-001-14-8,GW-7647,PPAR receptor agonist,broad repair/protective,,,,,-0.0699847433666,0.4088495575221239,0.0106194690265486,0.1264754336245504,,0.3843537414965986,0.3843537414965986
BRD-K07954936-001-01-3,2-iminobiotin,nitric oxide synthase inhibitor,broad repair/protective,,,,,-0.07393608708525,0.4018181818181818,0.0054545454545454,0.1228820947329318,,0.3809523809523809,0.3809523809523809
BRD-K97810537-001-12-8,beclomethasone-dipropionate,glucocorticoid receptor agonist,broad repair/protective,,,,,-0.07211744659595,0.4479553903345725,0.0427509293680297,0.1197970515453139,,0.3775510204081632,0.3775510204081632
BRD-A24560335-300-01-2,efatutazone,PPAR receptor agonist,broad repair/protective,,,,,-0.0730441641127,0.4,0.0176991150442477,0.1136814996041142,,0.3741496598639456,0.3741496598639456
BRD-K77554836-001-11-6,triamcinolone,glucocorticoid receptor agonist,broad repair/protective,1.08890722193111,0.6009389671361502,0.0,1.3893767054991852,-0.3202557679105,0.2602230483271375,0.0892193308550185,-0.2570587418881952,0.6125,0.1292517006802721,0.3708758503401361
BRD-K97810537-001-13-6,beclomethasone-dipropionate,glucocorticoid receptor agonist,broad repair/protective,0.9363147092697284,0.245049504950495,0.0049504950495049,1.0551265904578473,-0.0515078911019,0.4490909090909091,0.0309090909090909,0.1498557452617363,0.3125,0.4251700680272108,0.3688350340136054
BRD-K85883481-001-25-7,prednisone,glucocorticoid receptor agonist,broad repair/protective,,,,,-0.087093425927,0.4129263913824057,0.0107719928186714,0.1112907751501992,,0.3673469387755102,0.3673469387755102
BRD-A50064262-001-04-7,flumethasone-pivalate,glucocorticoid receptor agonist,broad repair/protective,1.013148466837975,0.5216346153846154,0.0,1.2739657745302828,-0.209960885934,0.3181019332161687,0.0685413005272407,-0.1023158947213462,0.5375,0.1870748299319728,0.3622874149659864
BRD-K03165895-001-01-9,elafibranor,PPAR receptor agonist,broad repair/protective,,,,,-0.0822131661806,0.3759124087591241,0.0091240875912408,0.0988999725055313,,0.3571428571428571,0.3571428571428571
BRD-K73529671-001-04-5,troxerutin,antioxidant,strict repair/protective,,,,,-0.0938254016246,0.3929824561403509,0.0140350877192982,0.0921395106561017,,0.3537414965986394,0.3537414965986394
BRD-A85548292-001-01-8,piketoprofen,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.09169632907205,0.3854545454545454,0.0127272727272727,0.0914854891097681,,0.3503401360544217,0.3503401360544217
BRD-K34851558-001-02-3,parthenolide-(-),NFkB pathway inhibitor,broad repair/protective,0.9312720108922076,0.087719298245614,0.0021929824561403,0.9734869231729092,-0.00370137736223,0.4973451327433628,0.111504424778761,0.1613428704253806,0.2625,0.4353741496598639,0.3489370748299319
BRD-K64614248-001-12-3,salicin,anti-inflammatory agent,broad repair/protective,,,,,-0.0903895215627,0.3929824561403509,0.0228070175438596,0.0889964433495807,,0.3469387755102041,0.3469387755102041
BRD-K62310379-001-10-5,fluticasone-propionate,glucocorticoid receptor agonist,broad repair/protective,0.886492554630882,0.1428571428571428,0.0105820105820105,0.9499846181229454,-0.0122252898194,0.4902309058614564,0.0479573712255772,0.1969221346921452,0.225,0.4625850340136054,0.3437925170068027
BRD-A75552914-001-15-0,isoxicam,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.0963005334485,0.4,0.0247787610619469,0.0851153957550398,,0.3435374149659864,0.3435374149659864
BRD-K10670311-001-15-5,sulfasalazine,cyclooxygenase inhibitor,broad repair/protective,1.07289841513547,0.6318407960199005,0.0074626865671641,1.383221798220047,-0.4739230946935,0.1127272727272727,0.1072727272727272,-0.4980140037844091,0.6,0.0850340136054421,0.342517006802721
BRD-K65877271-001-01-8,halobetasol-propionate,glucocorticoid receptor agonist,broad repair/protective,0.960386161446259,0.4476614699331848,0.0,1.1842168964128514,-0.200752711246,0.3375224416517056,0.0700179533213644,-0.0845049554111705,0.4875,0.1938775510204081,0.340688775510204
BRD-K46133855-304-03-8,NXY-059,free radical scavenger,strict repair/protective,,,,,-0.0929478937802,0.3662477558348294,0.0107719928186714,0.0820969895232111,,0.3401360544217687,0.3401360544217687
BRD-K09090523-001-02-1,firocoxib,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.0990645907758,0.3859649122807017,0.0210526315789473,0.0781283916803403,,0.336734693877551,0.336734693877551
BRD-K80267133-001-17-7,aminosalicylate,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.1083416809034999,0.3872727272727272,0.0145454545454545,0.0743855918237727,,0.3333333333333333,0.3333333333333333
BRD-K78815826-001-14-6,suxibuzone,cyclooxygenase inhibitor,broad repair/protective,0.9414239341272894,0.3612334801762114,0.0,1.1220406742153952,-0.1375883766885,0.3245614035087719,0.0210526315789473,0.0089028513816754,0.3875,0.2755102040816326,0.3315051020408163
BRD-K57222227-001-30-1,indomethacin,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.10086524831645,0.3828671328671328,0.0227272727272727,0.0735228635716618,,0.3299319727891156,0.3299319727891156
BRD-K76775527-001-30-2,nimesulide,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.10012740999,0.3885017421602787,0.0296167247386759,0.0719109175361324,,0.3265306122448979,0.3265306122448979
BRD-K59013864-001-01-1,AM-24,lipoxygenase inhibitor,broad repair/protective,,,,,-0.1031299779519999,0.3728222996515679,0.0156794425087108,0.0715215899922508,,0.3231292517006803,0.3231292517006803
BRD-K95053546-001-03-5,tempol,free radical scavenger,strict repair/protective,,,,,-0.117017478206,0.3866171003717472,0.0148698884758364,0.0651386556229963,,0.3197278911564626,0.3197278911564626
BRD-K10673031-004-02-0,S-Isopropylisothiourea,nitric oxide synthase inhibitor,broad repair/protective,,,,,-0.10896933617,0.3450087565674256,0.0192644483362521,0.0490867058615236,,0.3095238095238095,0.3095238095238095
BRD-K24689407-001-06-3,3-bromo-7-nitroindazole,nitric oxide synthase inhibitor,broad repair/protective,,,,,-0.119788950454,0.3817863397548161,0.0297723292469352,0.0487749724882066,,0.3061224489795918,0.3061224489795918
BRD-K21733600-001-14-1,rofecoxib,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.135256163705,0.3662477558348294,0.0107719928186714,0.0397887195984111,,0.3027210884353741,0.3027210884353741
BRD-K58810291-001-16-2,clobetasone-butyrate,corticosteroid agonist,broad repair/protective,,,,,-0.129223876829,0.364963503649635,0.0237226277372262,0.0354659041928978,,0.2993197278911564,0.2993197278911564
BRD-K94436377-001-10-2,diosmin,"aryl hydrocarbon receptor agonist, capillary stabilizing agent",strict repair/protective,,,,,-0.137618177037,0.3763066202090592,0.0296167247386759,0.0283225895135226,,0.2959183673469387,0.2959183673469387
BRD-K03384561-001-02-7,roquinimex,"angiogenesis inhibitor, tumor necrosis factor production inhibitor",broad repair/protective,1.0500567001541898,0.6544117647058824,0.0,1.377262582507131,-1.67538715657,0.0017574692442882,0.92091388400703,-2.3651938349531285,0.575,0.010204081632653,0.2926020408163265
BRD-K12994359-001-18-4,valdecoxib,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.1374904585785,0.3509090909090909,0.0181818181818181,0.0243277232396818,,0.2925170068027211,0.2925170068027211
BRD-A49765801-001-04-1,fludroxycortide,glucocorticoid receptor agonist,broad repair/protective,0.923078930531205,0.271264367816092,0.0,1.0587111144392511,-0.146944220057,0.369449378330373,0.063943161634103,-0.0101769021173907,0.325,0.2551020408163265,0.2900510204081633
BRD-K29359156-001-30-1,ebselen,"cyclooxygenase inhibitor, glutathione peroxidase agonist, H+/K+-ATPase inhibitor, nitric oxide synthase inhibitor",broad repair/protective,,,,,-0.14597188484,0.3710801393728223,0.0278745644599303,0.0186622615014634,,0.2891156462585034,0.2891156462585034
BRD-K58148589-001-03-6,betamethasone-dipropionate,anti-inflammatory agent,broad repair/protective,0.9706794583733048,0.4601769911504424,0.0022123893805309,1.199108661913128,-0.542490596253,0.1370826010544815,0.1511423550087873,-0.5873060619823497,0.5,0.0748299319727891,0.2874149659863945
BRD-A90551241-001-10-8,lornoxicam,cyclooxygenase inhibitor,broad repair/protective,,,,,-0.1411799461915,0.3421052631578947,0.0157894736842105,0.0180305801242894,,0.2857142857142857,0.2857142857142857
BRD-K21528677-001-02-8,desonide,glucocorticoid receptor agonist,broad repair/protective,0.994715764509959,0.4888888888888889,0.0,1.2391602089544034,-0.698743717336,0.1282527881040892,0.3234200743494423,-0.8771823790460372,0.525,0.0442176870748299,0.284608843537415
BRD-A51571244-001-01-9,hypoestoxide,IKK inhibitor,broad repair/protective,0.873463774769559,0.0081081081081081,0.054054054054054,0.8369772882830725,0.0600639349488,0.5385996409335727,0.104129263913824,0.2512668074802183,0.05,0.5136054421768708,0.2818027210884354
BRD-A15909516-001-06-6,rebamipide,free radical scavenger,strict repair/protective,,,,,-0.143346092437,0.3286713286713286,0.0139860139860139,0.0105000614091538,,0.2789115646258503,0.2789115646258503
BRD-A15297126-001-04-3,fluocinolone-acetonide,glucocorticoid receptor agonist,broad repair/protective,,,,,-0.1514847543669999,0.3781818181818182,0.0545454545454545,-0.0033029361851818,,0.2653061224489796,0.2653061224489796
